"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"196","Mixed Fire","10250_14_15_24_25_26",0.004713,"Madrean Pinyon-Juniper Woodland",64,0.121568627,6,0,0.028278
"197","Mixed Fire","10510_15_16_17_22_23_24_25",0.0129354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,102.642399
"198","Mixed Fire","10520_15",0.0109186,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,93.7470996
"199","Mixed Fire","10540_15_25",0.0093404,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,691.9088108
"200","Mixed Fire","10550_15_28",0.0022802,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,65.2638844
"201","Mixed Fire","10610_15_25",0.049203,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,732.239046
"202","Mixed Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",26,0.843137255,3759,0.3,31.936464
"203","Mixed Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",35,0.843137255,872,0.1,7.408512
"204","Mixed Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",58,0.843137255,5,0,0.04248
"205","Mixed Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",59,0.811764706,18,0,0.1124712
"206","Mixed Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",65,0.811764706,1,0,0.0062484
"207","Mixed Fire","11000_15",0.0012926,"Chihuahuan Mixed Desert and Thorn Scrub",74,0.478431373,54,0,0.0698004
"208","Mixed Fire","11020_13_15_16_23_24",0.004567,"Colorado Plateau Pinyon-Juniper Shrubland",36,0,696,0.1,3.178632
"209","Mixed Fire","11020_13_15_16_23_24",0.004567,"Colorado Plateau Pinyon-Juniper Shrubland",44,0,986,0.1,4.503062
"210","Mixed Fire","11040_23_24",0.0026806,"Mogollon Chaparral",37,0.82745098,921,0.1,2.4688326
"211","Mixed Fire","11070_15",0.0058584,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",27,0.874509804,3945,0.3,23.111388
"212","Mixed Fire","11070_23_24",0.0066132,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",67,0.874509804,365,0,2.413818
"213","Mixed Fire","11150_15_16_23_24",0.0044852,"Inter-Mountain Basins Juniper Savanna",28,0.266666667,3307,0.3,14.8325564
"214","Mixed Fire","11150_15_16_23_24",0.0044852,"Inter-Mountain Basins Juniper Savanna",68,0.266666667,55,0,0.246686
"215","Mixed Fire","11160_15_25",0.0047488,"Madrean Juniper Savanna",76,0.560784314,455,0,2.160704
"216","Mixed Fire","11170_16_23_24",0.0124778,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,0.2620338
"217","Mixed Fire","11350_15_28",0.0270324,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,12.1375476
"218","Mixed Fire","11550_15",0.011958,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,10.64262
"219","Native Grazing","10110_15",0.0131856,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0263712
"220","Native Grazing","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",26,0.843137255,3759,0.3,188.6461668
"221","Native Grazing","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",35,0.843137255,872,0.1,43.7614944
"222","Native Grazing","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",58,0.843137255,5,0,0.250926
"223","Native Grazing","11350_15_28",0.0002096,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,0.0941104
"224","Native Grazing","11350_16_23_24",0.0002182,"Inter-Mountain Basins Semi-Desert Grassland",38,0.82745098,1175,0.1,0.256385
"225","Non Fire Disturbances","10110_15",0.0179518,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0359036
"226","Non Fire Disturbances","10160_15_28",0.0108942,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,1907.411007
"227","Non Fire Disturbances","10160_16_23_24_25",0.0092552,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,6.9599104
"228","Non Fire Disturbances","10160_16_23_24_25",0.0092552,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.1758488
"229","Non Fire Disturbances","10190_13_14",0.0028614,"Great Basin Pinyon-Juniper Woodland",53,0,64,0,0.1831296
"230","Non Fire Disturbances","10190_15",0.002891,"Great Basin Pinyon-Juniper Woodland",18,0,8322,0.7,24.058902
"231","Non Fire Disturbances","10230_14_15_24_25",0.0048148,"Madrean Encinal",40,0.517647059,1439,0.1,6.9284972
"232","Non Fire Disturbances","10240_14_15_24",0.0047202,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,4.2434598
"233","Non Fire Disturbances","10240_14_15_24",0.0047202,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0047202
"234","Non Fire Disturbances","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",42,0.121568627,1532,0.1,8.735464
"235","Non Fire Disturbances","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",64,0.121568627,6,0,0.034212
"236","Non Fire Disturbances","10510_15_16_17_22_23_24_25",0.010599,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,84.103065
"237","Non Fire Disturbances","10520_15",0.0155476,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,133.4916936
"238","Non Fire Disturbances","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,33.8976352
"239","Non Fire Disturbances","10550_15_28",0.0040274,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,115.2722428
"240","Non Fire Disturbances","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,4.8396264
"241","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",26,0.843137255,3759,0.3,188.6461668
"242","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",35,0.843137255,872,0.1,43.7614944
"243","Non Fire Disturbances","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",58,0.843137255,5,0,0.250926
"244","Non Fire Disturbances","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",59,0.811764706,18,0,0.2405988
"245","Non Fire Disturbances","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",65,0.811764706,1,0,0.0133666
"246","Non Fire Disturbances","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",23,0.909803922,7635,0.6,46.297113
"247","Non Fire Disturbances","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",24,0.909803922,7283,0.6,44.1626554
"248","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",4,0.909803922,92898,7.7,553.4677044
"249","Non Fire Disturbances","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",30,0.909803922,2070,0.2,12.332646
"250","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",10,0.478431373,33173,2.7,1815.2995406
"251","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",13,0.478431373,18652,1.5,1020.6784744
"252","Non Fire Disturbances","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",60,0.478431373,2,0,0.1094444
"253","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",15,0.721568627,14572,1.2,162.2184184
"254","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",22,0.721568627,6981,0.6,77.7138882
"255","Non Fire Disturbances","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",31,0.721568627,1227,0.1,13.6592094
"256","Non Fire Disturbances","10910_15",0.0088014,"Sonoran Mid-Elevation Desert Scrub",43,0.388235294,1626,0.1,14.3110764
"257","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",8,0.094117647,62545,5.2,479.745168
"258","Non Fire Disturbances","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",66,0.094117647,304,0,2.3318016
"259","Non Fire Disturbances","11000_15",0.011197,"Chihuahuan Mixed Desert and Thorn Scrub",74,0.478431373,54,0,0.604638
"260","Non Fire Disturbances","11040_23_24",0.0140878,"Mogollon Chaparral",37,0.82745098,921,0.1,12.9748638
"261","Non Fire Disturbances","11090_15_25",0.0019154,"Sonoran Paloverde-Mixed Cacti Desert Scrub",75,0.960784314,406,0,0.7776524
"262","Non Fire Disturbances","11160_15_25",0.0057304,"Madrean Juniper Savanna",76,0.560784314,455,0,2.607332
"263","Non Fire Disturbances","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,0.0168966
"264","Non Fire Disturbances","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",51,0.662745098,36,0,0.1451376
"265","Non Fire Disturbances","11270_15",0.1146324,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",9,0.843137255,50533,4.2,5792.7190692
"266","Non Fire Disturbances","11270_16_23_24_25",0.1127016,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",71,0.843137255,336,0,37.8677376
"267","Non Fire Disturbances","11350_15_28",0.0219206,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,9.8423494
"268","Non Fire Disturbances","11350_16_23_24",0.020054,"Inter-Mountain Basins Semi-Desert Grassland",38,0.82745098,1175,0.1,23.56345
"269","Non Fire Disturbances","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",46,0.698039216,1022,0.1,49.2630572
"270","Non Fire Disturbances","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",72,0.882352941,1,0,0.0136052
"271","Non Fire Disturbances","11550_15",0.0689238,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,61.342182
"272","Non Fire Disturbances","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",48,0.458823529,1120,0.1,134.010464
"273","Non Fire Disturbances","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",55,0.458823529,488,0,58.3902736
"274","Non Fire Disturbances","11590_15",0.2066052,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,1693.129614
"275","Non Fire Disturbances","11590_16_23_24_26",0.3983226,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,350.9222106
"276","Non Fire Disturbances","11590_16_23_24_26",0.3983226,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"277","Non Fire Disturbances","11600_15_28",0.390715,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,830.66009
"278","Non Replacement Fire","10110_15",0.0017728,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0035456
"279","Non Replacement Fire","10160_15_28",0.0057084,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,999.455214
"280","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,4.1729984
"281","Non Replacement Fire","10160_16_23_24_25",0.0055492,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.1054348
"282","Non Replacement Fire","10190_13_14",0.0043198,"Great Basin Pinyon-Juniper Woodland",53,0,64,0,0.2764672
"283","Non Replacement Fire","10190_15",0.0042864,"Great Basin Pinyon-Juniper Woodland",18,0,8322,0.7,35.6714208
"284","Non Replacement Fire","10230_14_15_24_25",0.0352338,"Madrean Encinal",40,0.517647059,1439,0.1,50.7014382
"285","Non Replacement Fire","10240_14_15_24",0.0345032,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,31.0183768
"286","Non Replacement Fire","10240_14_15_24",0.0345032,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0345032
"287","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",42,0.121568627,1532,0.1,21.6542072
"288","Non Replacement Fire","10250_14_15_24_25_26",0.0141346,"Madrean Pinyon-Juniper Woodland",64,0.121568627,6,0,0.0848076
"289","Non Replacement Fire","10510_15_16_17_22_23_24_25",0.0826982,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,656.210217
"290","Non Replacement Fire","10520_15",0.0245296,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,210.6111456
"291","Non Replacement Fire","10540_15_25",0.1059008,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,7844.8135616
"292","Non Replacement Fire","10550_15_28",0.0022802,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,65.2638844
"293","Non Replacement Fire","10610_15_25",0.0581508,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,865.4002056
"294","Non Replacement Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",26,0.843137255,3759,0.3,31.936464
"295","Non Replacement Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",35,0.843137255,872,0.1,7.408512
"296","Non Replacement Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",58,0.843137255,5,0,0.04248
"297","Non Replacement Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",59,0.811764706,18,0,0.1124712
"298","Non Replacement Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",65,0.811764706,1,0,0.0062484
"299","Non Replacement Fire","11000_15",0.0012926,"Chihuahuan Mixed Desert and Thorn Scrub",74,0.478431373,54,0,0.0698004
"300","Non Replacement Fire","11020_13_15_16_23_24",0.0124518,"Colorado Plateau Pinyon-Juniper Shrubland",36,0,696,0.1,8.6664528
"301","Non Replacement Fire","11020_13_15_16_23_24",0.0124518,"Colorado Plateau Pinyon-Juniper Shrubland",44,0,986,0.1,12.2774748
"302","Non Replacement Fire","11040_15",0.0005036,"Mogollon Chaparral",7,0.82745098,65369,5.4,32.9198284
"303","Non Replacement Fire","11040_23_24",0.0026806,"Mogollon Chaparral",37,0.82745098,921,0.1,2.4688326
"304","Non Replacement Fire","11070_15",0.0058584,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",27,0.874509804,3945,0.3,23.111388
"305","Non Replacement Fire","11070_23_24",0.0066132,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",67,0.874509804,365,0,2.413818
"306","Non Replacement Fire","11150_15_16_23_24",0.0124066,"Inter-Mountain Basins Juniper Savanna",28,0.266666667,3307,0.3,41.0286262
"307","Non Replacement Fire","11150_15_16_23_24",0.0124066,"Inter-Mountain Basins Juniper Savanna",68,0.266666667,55,0,0.682363
"308","Non Replacement Fire","11160_15_25",0.0142738,"Madrean Juniper Savanna",76,0.560784314,455,0,6.494579
"309","Non Replacement Fire","11170_13_15_28",0.08955,"Southern Rocky Mountain Ponderosa Pine Savanna",45,0,1528,0.1,136.8324
"310","Non Replacement Fire","11170_16_23_24",0.1183966,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,2.4863286
"311","Non Replacement Fire","11210_15",0.0250022,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",77,0.847058824,112,0,2.8002464
"312","Non Replacement Fire","11210_24",0.0233116,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",70,0.847058824,0,0,0
"313","Non Replacement Fire","11350_15_28",0.0270324,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,12.1375476
"314","Non Replacement Fire","11460_15_16_23_24_25_28",0.0483686,"Southern Rocky Mountain Montane-Subalpine Grassland",46,0.698039216,1022,0.1,49.4327092
"315","Non Replacement Fire","11550_15",0.011958,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,10.64262
"316","Non Replacement Fire","11590_15",0.1327698,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,1088.048511
"317","Non Replacement Fire","11590_16_23_24_26",0.0129418,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,11.4017258
"318","Non Replacement Fire","11590_16_23_24_26",0.0129418,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"319","Non Replacement Fire","11600_15_28",0.0126064,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,26.8012064
"320","Optional 1","11090_15_25",0.0009352,"Sonoran Paloverde-Mixed Cacti Desert Scrub",75,0.960784314,406,0,0.3796912
"321","Optional 1","11550_15",0.0197866,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,17.610074
"322","Optional 1","11590_15",0.0559136,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,458.211952
"323","Optional 1","11590_16_23_24_26",0.0642878,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,56.6375518
"324","Optional 1","11590_16_23_24_26",0.0642878,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"325","Optional 1","11600_15_28",0.063026,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,133.993276
"326","Optional 2","11590_16_23_24_26",0.012915,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,11.378115
"327","Optional 2","11590_16_23_24_26",0.012915,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"328","Optional 2","11600_15_28",0.0125574,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,26.6970324
"329","Optional Types","11090_15_25",0.0009352,"Sonoran Paloverde-Mixed Cacti Desert Scrub",75,0.960784314,406,0,0.3796912
"330","Optional Types","11550_15",0.0197866,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,17.610074
"331","Optional Types","11590_15",0.0559136,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,458.211952
"332","Optional Types","11590_16_23_24_26",0.0772028,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,68.0156668
"333","Optional Types","11590_16_23_24_26",0.0772028,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"334","Optional Types","11600_15_28",0.0755834,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,160.6903084
"335","Replacement Fire","10110_15",0.0069428,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0138856
"336","Replacement Fire","10160_15_28",0.0023524,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,411.869954
"337","Replacement Fire","10160_16_23_24_25",0.0023032,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,1.7320064
"338","Replacement Fire","10160_16_23_24_25",0.0023032,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.0437608
"339","Replacement Fire","10190_13_14",0.0020902,"Great Basin Pinyon-Juniper Woodland",53,0,64,0,0.1337728
"340","Replacement Fire","10190_15",0.0021042,"Great Basin Pinyon-Juniper Woodland",18,0,8322,0.7,17.5111524
"341","Replacement Fire","10230_14_15_24_25",0.0079334,"Madrean Encinal",40,0.517647059,1439,0.1,11.4161626
"342","Replacement Fire","10240_14_15_24",0.0078772,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,7.0816028
"343","Replacement Fire","10240_14_15_24",0.0078772,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0078772
"344","Replacement Fire","10250_14_15_24_25_26",0.007462,"Madrean Pinyon-Juniper Woodland",42,0.121568627,1532,0.1,11.431784
"345","Replacement Fire","10250_14_15_24_25_26",0.007462,"Madrean Pinyon-Juniper Woodland",64,0.121568627,6,0,0.044772
"346","Replacement Fire","10510_15_16_17_22_23_24_25",0.0107956,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,85.663086
"347","Replacement Fire","10520_15",0.0053154,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,45.6380244
"348","Replacement Fire","10540_15_25",0.0025054,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,185.5925158
"349","Replacement Fire","10550_15_28",0.0050166,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,143.5851252
"350","Replacement Fire","10610_15_25",0.022874,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,340.410868
"351","Replacement Fire","10640_15_16_17_23_24_27_28",0.004241,"Colorado Plateau Mixed Low Sagebrush Shrubland",26,0.843137255,3759,0.3,15.941919
"352","Replacement Fire","10640_15_16_17_23_24_27_28",0.004241,"Colorado Plateau Mixed Low Sagebrush Shrubland",35,0.843137255,872,0.1,3.698152
"353","Replacement Fire","10640_15_16_17_23_24_27_28",0.004241,"Colorado Plateau Mixed Low Sagebrush Shrubland",58,0.843137255,5,0,0.021205
"354","Replacement Fire","10780_15",0.0034632,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",5,0.811764706,76343,6.3,264.3910776
"355","Replacement Fire","10780_16_23_24_25",0.0068986,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",59,0.811764706,18,0,0.1241748
"356","Replacement Fire","10780_16_23_24_25",0.0068986,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",65,0.811764706,1,0,0.0068986
"357","Replacement Fire","10803_6_12_15_16_17_18_23_24_25",0.0066022,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",23,0.909803922,7635,0.6,50.407797
"358","Replacement Fire","10803_6_12_15_16_17_18_23_24_25",0.0066022,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",24,0.909803922,7283,0.6,48.0838226
"359","Replacement Fire","10804_6_12_15_16_17_18_23_24_25",0.0084418,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",4,0.909803922,92898,7.7,784.2263364
"360","Replacement Fire","10804_6_12_15_16_17_18_23_24_25",0.0084418,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",30,0.909803922,2070,0.2,17.474526
"361","Replacement Fire","10810_15_16_23_24_28",0.001596,"Inter-Mountain Basins Mixed Salt Desert Scrub",10,0.478431373,33173,2.7,52.944108
"362","Replacement Fire","10810_15_16_23_24_28",0.001596,"Inter-Mountain Basins Mixed Salt Desert Scrub",13,0.478431373,18652,1.5,29.768592
"363","Replacement Fire","10810_15_16_23_24_28",0.001596,"Inter-Mountain Basins Mixed Salt Desert Scrub",60,0.478431373,2,0,0.003192
"364","Replacement Fire","10820_12_15_16_17_23_24",0.0012436,"Mojave Mid-Elevation Mixed Desert Scrub",1,0.28627451,198161,16.4,246.4330196
"365","Replacement Fire","10820_12_15_16_17_23_24",0.0012436,"Mojave Mid-Elevation Mixed Desert Scrub",25,0.28627451,6597,0.5,8.2040292
"366","Replacement Fire","10820_4_13",0.0024768,"Mojave Mid-Elevation Mixed Desert Scrub",32,0.28627451,841,0.1,2.0829888
"367","Replacement Fire","10870_4_6_12_13_14_15_17_24_25",0.0030082,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",15,0.721568627,14572,1.2,43.8354904
"368","Replacement Fire","10870_4_6_12_13_14_15_17_24_25",0.0030082,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",22,0.721568627,6981,0.6,21.0002442
"369","Replacement Fire","10870_4_6_12_13_14_15_17_24_25",0.0030082,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",31,0.721568627,1227,0.1,3.6910614
"370","Replacement Fire","10910_15",0.0028784,"Sonoran Mid-Elevation Desert Scrub",43,0.388235294,1626,0.1,4.6802784
"371","Replacement Fire","10930_13_15_16_23_24_28",0.0046186,"Southern Colorado Plateau Sand Shrubland",8,0.094117647,62545,5.2,288.870337
"372","Replacement Fire","10930_13_15_16_23_24_28",0.0046186,"Southern Colorado Plateau Sand Shrubland",66,0.094117647,304,0,1.4040544
"373","Replacement Fire","11000_15",0.0018368,"Chihuahuan Mixed Desert and Thorn Scrub",74,0.478431373,54,0,0.0991872
"374","Replacement Fire","11020_13_15_16_23_24",0.003029,"Colorado Plateau Pinyon-Juniper Shrubland",36,0,696,0.1,2.108184
"375","Replacement Fire","11020_13_15_16_23_24",0.003029,"Colorado Plateau Pinyon-Juniper Shrubland",44,0,986,0.1,2.986594
"376","Replacement Fire","11030_6_7_12_13_16_17_23",0.0196952,"Great Basin Semi-Desert Chaparral",54,1,0,0,0
"377","Replacement Fire","11040_15",0.0126044,"Mogollon Chaparral",7,0.82745098,65369,5.4,823.9370236
"378","Replacement Fire","11040_23_24",0.0211108,"Mogollon Chaparral",37,0.82745098,921,0.1,19.4430468
"379","Replacement Fire","11070_15",0.0202162,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",27,0.874509804,3945,0.3,79.752909
"380","Replacement Fire","11070_23_24",0.0193708,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",67,0.874509804,365,0,7.070342
"381","Replacement Fire","11080_4_5_13_14_15_24_25",0.0122214,"Sonora-Mojave Semi-Desert Chaparral",16,0.678431373,12019,1,146.8890066
"382","Replacement Fire","11090_15_25",0.00095,"Sonoran Paloverde-Mixed Cacti Desert Scrub",75,0.960784314,406,0,0.3857
"383","Replacement Fire","11150_15_16_23_24",0.00301,"Inter-Mountain Basins Juniper Savanna",28,0.266666667,3307,0.3,9.95407
"384","Replacement Fire","11150_15_16_23_24",0.00301,"Inter-Mountain Basins Juniper Savanna",68,0.266666667,55,0,0.16555
"385","Replacement Fire","11160_15_25",0.0074226,"Madrean Juniper Savanna",76,0.560784314,455,0,3.377283
"386","Replacement Fire","11170_13_15_28",0.0026792,"Southern Rocky Mountain Ponderosa Pine Savanna",45,0,1528,0.1,4.0938176
"387","Replacement Fire","11170_16_23_24",0.006086,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,0.127806
"388","Replacement Fire","11210_15",0.1012154,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",77,0.847058824,112,0,11.3361248
